1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00
1.000000e+00	1.039122e+00	-1.894982e-07	-1.524482e-08
1.000000e+00	1.079775e+00	1.755946e-07	8.430954e-09
1.000000e+00	1.122018e+00	1.357022e-09	-1.200329e-04
1.000000e+00	1.165914e+00	-1.987225e-08	1.873636e-07
1.000000e+00	1.211528e+00	-2.739594e-08	3.506774e-07
1.000000e+00	1.258925e+00	1.294962e-08	6.189775e-07
1.000000e+00	1.308177e+00	-1.292523e-08	8.471221e-07
1.000000e+00	1.359356e+00	-4.266479e-08	1.190098e-06
1.000000e+00	1.412538e+00	-9.566152e-08	1.603290e-06
1.000000e+00	1.467799e+00	-1.254602e-07	2.092422e-06
1.000000e+00	1.525223e+00	-1.469845e-07	2.663729e-06
1.000000e+00	1.584893e+00	-1.819390e-07	3.323610e-06
1.000000e+00	1.646898e+00	-2.232113e-07	4.079135e-06
1.000000e+00	1.711328e+00	-2.666783e-07	4.937654e-06
1.000000e+00	1.778279e+00	-3.174443e-07	5.907048e-06
1.000000e+00	1.847850e+00	-3.753744e-07	6.995718e-06
1.000000e+00	1.920142e+00	-4.387767e-07	8.212568e-06
1.000000e+00	1.995262e+00	-5.579327e-07	9.567139e-06
1.000000e+00	2.073322e+00	-6.546683e-07	1.106950e-05
1.000000e+00	2.154435e+00	-8.387802e-07	1.273036e-05
1.000000e+00	2.238721e+00	-1.086482e-06	1.456122e-05
1.000000e+00	2.326305e+00	-1.451440e-06	1.657423e-05
1.000000e+00	2.417315e+00	-2.036561e-06	1.878242e-05
1.000000e+00	2.511886e+00	-3.133898e-06	2.120003e-05
1.000000e+00	2.610157e+00	-6.859086e-06	2.384572e-05
1.000000e+00	2.712273e+00	6.266667e-04	2.735962e-05
1.000000e+00	2.818383e+00	7.067428e-06	2.985678e-05
1.000000e+00	2.928645e+00	3.805395e-06	3.325261e-05
1.000000e+00	3.043220e+00	2.623002e-06	3.694256e-05
1.000000e+00	3.162278e+00	8.063581e-04	4.227554e-05
1.000000e+00	3.285993e+00	8.564202e-04	4.685736e-05
1.000000e+00	3.414549e+00	9.087507e-04	5.183178e-05
1.000000e+00	3.548134e+00	9.635125e-04	5.722787e-05
1.000000e+00	3.686945e+00	1.020881e-03	6.307722e-05
1.000000e+00	3.831187e+00	1.080969e-03	6.941352e-05
1.000000e+00	3.981072e+00	1.144052e-03	7.627332e-05
1.000000e+00	4.136820e+00	1.210850e-03	8.369611e-05
1.000000e+00	4.298662e+00	1.001576e-03	9.149316e-05
1.000000e+00	4.466836e+00	1.353320e-03	1.004049e-04
1.000000e+00	4.641589e+00	-1.391257e-04	1.043633e-04
