1.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00
1.000000e+00	1.039122e+00	1.842333e-06	1.242299e-07
1.000000e+00	1.079775e+00	-5.967015e-08	2.945529e-07
1.000000e+00	1.122018e+00	-2.137123e-09	5.150736e-07
1.000000e+00	1.165914e+00	-6.540536e-04	7.513168e-07
1.000000e+00	1.211528e+00	-9.011035e-08	1.124074e-06
1.000000e+00	1.258925e+00	1.005326e-07	1.521942e-06
1.000000e+00	1.308177e+00	-2.321608e-07	1.988880e-06
1.000000e+00	1.359356e+00	-2.549546e-07	2.530425e-06
1.000000e+00	1.412538e+00	6.211639e-05	3.164025e-06
1.000000e+00	1.467799e+00	7.554068e-05	3.878457e-06
1.000000e+00	1.525223e+00	-4.255984e-07	4.663497e-06
1.000000e+00	1.584893e+00	-5.075684e-07	5.566326e-06
1.000000e+00	1.646898e+00	-6.162993e-07	6.577275e-06
1.000000e+00	1.711328e+00	-7.340939e-07	7.704393e-06
1.000000e+00	1.778279e+00	-9.061100e-07	8.956254e-06
1.000000e+00	1.847850e+00	-1.207779e-06	1.034206e-05
1.000000e+00	1.920142e+00	-1.586077e-06	1.187146e-05
1.000000e+00	1.995262e+00	-2.279894e-06	1.355495e-05
1.000000e+00	2.073322e+00	-3.878213e-06	1.540433e-05
1.000000e+00	2.154435e+00	-9.618096e-06	1.743588e-05
1.000000e+00	2.238721e+00	2.580442e-05	1.967332e-05
1.000000e+00	2.326305e+00	5.909907e-06	2.205808e-05
1.000000e+00	2.417315e+00	3.511668e-06	2.468308e-05
1.000000e+00	2.511886e+00	2.499613e-06	2.753989e-05
1.000000e+00	2.610157e+00	8.084781e-04	3.164045e-05
1.000000e+00	2.712273e+00	8.563406e-04	3.519428e-05
1.000000e+00	2.818383e+00	9.063780e-04	3.905828e-05
1.000000e+00	2.928645e+00	9.587588e-04	4.325557e-05
1.000000e+00	3.043220e+00	1.013453e-03	4.781098e-05
1.000000e+00	3.162278e+00	1.070800e-03	5.275121e-05
1.000000e+00	3.285993e+00	1.130937e-03	5.810525e-05
1.000000e+00	3.414549e+00	1.194050e-03	6.390402e-05
1.000000e+00	3.548134e+00	9.722757e-04	6.998948e-05
1.000000e+00	3.686945e+00	1.330080e-03	7.697341e-05
1.000000e+00	3.831187e+00	1.403494e-03	8.431987e-05
1.000000e+00	3.981072e+00	1.481241e-03	9.226344e-05
1.000000e+00	4.136820e+00	-1.565399e-03	1.008506e-04
1.000000e+00	4.298662e+00	-1.647243e-03	1.101324e-04
1.000000e+00	4.466836e+00	-1.739898e-03	1.201642e-04
1.000000e+00	4.641589e+00	-1.837823e-03	1.310070e-04
1.000000e+00	4.823178e+00	-1.942297e-03	1.427279e-04
1.000000e+00	5.011872e+00	2.053538e-03	1.554007e-04
1.000000e+00	5.207948e+00	2.172133e-03	1.691078e-04
1.000000e+00	5.411695e+00	2.301240e-03	1.839406e-04
1.000000e+00	5.623413e+00	2.436166e-03	2.000026e-04
1.000000e+00	5.843414e+00	2.594883e-03	2.174098e-04
1.000000e+00	6.072022e+00	2.757517e-03	2.362959e-04
1.000000e+00	6.309573e+00	2.939420e-03	2.568141e-04
1.000000e+00	6.556418e+00	3.138708e-03	2.791452e-04
1.000000e+00	6.812921e+00	3.364106e-03	3.035041e-04
1.000000e+00	7.079458e+00	-3.630753e-03	3.301538e-04
1.000000e+00	7.356423e+00	-3.936235e-03	3.594268e-04
1.000000e+00	7.644223e+00	-4.292167e-03	3.917621e-04
1.000000e+00	7.943282e+00	-4.763766e-03	4.277787e-04
1.000000e+00	8.254042e+00	5.384988e-03	4.684623e-04
1.000000e+00	8.576959e+00	-6.439707e-03	5.157711e-04
1.000000e+00	8.912509e+00	-2.083023e-02	6.834409e-04
1.000000e+00	9.261187e+00	2.370089e-02	9.691954e-04
1.000000e+00	9.623506e+00	2.613928e-02	1.342167e-03
1.000000e+00	1.000000e+01	2.836757e-02	1.809683e-03
1.000000e+00	1.039122e+01	3.045687e-02	2.381430e-03
1.000000e+00	1.079775e+01	3.242162e-02	3.068192e-03
1.000000e+00	1.122018e+01	3.430149e-02	3.881392e-03
1.000000e+00	1.165914e+01	3.610409e-02	4.832907e-03
1.000000e+00	1.211528e+01	3.783525e-02	5.934953e-03
1.000000e+00	1.258925e+01	3.947444e-02	7.200074e-03
1.000000e+00	1.308177e+01	4.104399e-02	8.641077e-03
1.000000e+00	1.359356e+01	4.252720e-02	1.027105e-02
1.000000e+00	1.412538e+01	4.395880e-02	1.210335e-02
1.000000e+00	1.467799e+01	4.532931e-02	1.415160e-02
1.000000e+00	1.525223e+01	4.662542e-02	1.642967e-02
1.000000e+00	1.584893e+01	4.786870e-02	1.895172e-02
1.000000e+00	1.646898e+01	4.904365e-02	2.173216e-02
1.000000e+00	1.711328e+01	5.016840e-02	2.478569e-02
1.000000e+00	1.778279e+01	5.123635e-02	2.812726e-02
1.000000e+00	1.847850e+01	5.224292e-02	3.177214e-02
1.000000e+00	1.920142e+01	5.321093e-02	3.573586e-02
1.000000e+00	1.995262e+01	5.410912e-02	4.003426e-02
1.000000e+00	2.073322e+01	5.496559e-02	4.468345e-02
1.000000e+00	2.154435e+01	5.578239e-02	4.969991e-02
1.000000e+00	2.238721e+01	5.654146e-02	5.510038e-02
1.000000e+00	2.326305e+01	5.727009e-02	6.090195e-02
1.000000e+00	2.417315e+01	5.794267e-02	6.712206e-02
1.000000e+00	2.511886e+01	5.857839e-02	7.377848e-02
1.000000e+00	2.610157e+01	5.917587e-02	8.088935e-02
1.000000e+00	2.712273e+01	5.974325e-02	8.847315e-02
1.000000e+00	2.818383e+01	6.025979e-02	9.654878e-02
